"Gender","Century","Scope","Country","Name","Frequency"
"Male","21st","Writer","Poland","Arkadiusz Passer","2"
"Male","21st","Writer","Poland","Jacek Dukaj","2"
"Male","21st","Writer","Poland","Mariusz Szczygieł","2"
"Male","20th","Economist","Germany","Joseph Schumpeter","2"
"Male","20th","Economist","Germany","Ludwig Erhard","2"
"Male","20th","Economist","Argentina","Raúl Prebisch","5"
"Male","20th","Economist","Argentina","Aldo Ferrer","3"
"Male","20th","Economist","Argentina","Domingo Cavallo","3"
"Male","20th","Economist","Argentina","Adolfo Canitrot","2"
"Male","20th","Economist","Argentina","Carlos Díaz Alejandro","2"
"Male","20th","Economist","Brasil","Celso Furtado","4"
"Male","20th","Economist","Brasil","Eugênio Gudin","4"
"Male","20th","Economist","Brasil","Mario Henrique Simonsen","4"
"Male","20th","Economist","Brasil","Roberto Campos","4"
"Male","20th","Economist","Brasil","Antônio Barros de Castro","2"
"Male","20th","Economist","Canada","Richard Lipsey","3"
"Male","20th","Economist","Canada","Clarence Barber","2"
"Male","20th","Economist","Canada","Harry G. Johnson","2"
"Male","20th","Economist","Canada","John Kenneth Galbraith","2"
"Male","20th","Economist","Canada","Pierre Fortin","2"
"Male","20th","Economist","China","Ma Yinchu","3"
"Male","20th","Economist","China","Sun Yefang","3"
"Male","20th","Economist","China","Xue Muqiao","3"
"Male","20th","Economist","South Korea","Kim Jae-Ik","2"
"Male","20th","Economist","South Korea","Park Yung-Chul","2"
"Male","20th","Economist","South Korea","Byun-Hee Lee","1"
"Male","20th","Economist","United States","Milton Friedman","5"
"Male","20th","Economist","United States","Paul Samuelson","5"
"Male","20th","Economist","United States","Kenneth Arrow","3"
"Male","20th","Economist","France","Maurice Allais","4"
"Male","20th","Economist","France","Edmond Malinvaud","3"
"Male","20th","Economist","France","François Perroux","3"
"Male","20th","Economist","France","Gérard Debreu","3"
"Male","20th","Economist","France","Jacques Rueff","3"
"Male","20th","Economist","Italy","Franco Modigliani","5"
"Male","20th","Economist","Italy","Federico Caffè","3"
"Male","20th","Economist","Italy","Luigi Einaudi","3"
"Male","20th","Economist","Italy","Piero Sraffa","3"
"Male","20th","Economist","Italy","Luigi Pasinetti","2"
"Male","20th","Economist","Japan","Hirofumi Uzawa","3"
"Male","20th","Economist","Japan","Yasuma Takada","3"
"Male","20th","Economist","Japan","Michio Morishima","2"
"Male","20th","Economist","Japan","Ryutaro Komiya","2"
"Male","20th","Economist","Japan","Shigeto Tsuru","2"
"Male","20th","Economist","Mexico","Ifigenia Martínez","3"
"Male","20th","Economist","Mexico","Jesús Silva Herzog","3"
"Male","20th","Economist","Mexico","Víctor L. Urquidi","3"
"Male","20th","Economist","Mexico","Leopoldo Solís","2"
"Male","20th","Economist","Netherlands","Jan Tinbergen","5"
"Male","20th","Economist","Netherlands","Henri Theil","3"
"Male","20th","Economist","Netherlands","Arnold Heertje","2"
"Male","20th","Economist","Netherlands","Pieter Hennipman","2"
"Male","20th","Economist","Netherlands","Tjalling Koopmans","2"
"Male","20th","Economist","Norway","Ragnar Frisch","5"
"Male","20th","Economist","Norway","Trygve Haavelmo","4"
"Male","20th","Economist","Norway","Leif Johansen","3"
"Male","20th","Economist","Norway","Agnar Sandmo","2"
"Male","20th","Economist","Norway","Finn E. Kydland","2"
"Male","20th","Economist","Poland","Michal Kalecki","4"
"Male","20th","Economist","Poland","Oskar Lange","4"
"Male","20th","Economist","Poland","Edward Lipiński","3"
"Male","20th","Economist","Poland","Tadeusz Kowalik","3"
"Male","20th","Economist","Poland","Włodzimierz Brus","3"
"Male","20th","Economist","Portugal","António de Sousa","2"
"Male","20th","Economist","Portugal","Manuel Correia de Oliveira","2"
"Male","20th","Economist","Portugal","Vitor Constâncio","2"
"Male","20th","Economist","Portugal","Amílcar Cabral","1"
"Male","20th","Economist","Portugal","António Barreto","1"
"Male","20th","Economist","United Kingdom","John Maynard Keynes","5"
"Male","20th","Economist","United Kingdom","James Meade","4"
"Male","20th","Economist","United Kingdom","Nicholas Kaldor","4"
"Male","20th","Economist","United Kingdom","Arthur Cecil Pigou","3"
"Male","20th","Economist","United Kingdom","Friedrich Hayek","3"
"Male","20th","Economist","Russia","Leonid Kantorovich","3"
"Male","20th","Economist","Russia","Nikolai Kondratiev","3"
"Male","20th","Economist","Russia","Alexander Chayanov","2"
"Male","20th","Economist","Russia","Eugen Slutsky","2"
"Male","20th","Economist","Russia","Vasily Leontief","2"
"Male","20th","Economist","Turkey","Korkut Boratav","2"
"Male","20th","Economist","Turkey","Sabri Ülgener","2"
"Male","20th","Economist","Turkey","Ahmet Naim Akay","1"
"Male","20th","Economist","Turkey","Ahmet Üner Esen","1"
"Male","20th","Economist","Turkey","Ali Ahmet Kemal Yalçın","1"
"Male","20th","Economist","Spain","Ramón Tamames","3"
"Male","20th","Economist","Spain","Enrique Fuentes Quintana","2"
"Male","20th","Economist","Spain","José Luis Sampedro","2"
"Male","20th","Economist","Spain","Juan Velarde Fuertes","2"
"Male","20th","Economist","Spain","Luis Ángel Rojo","2"
"Male","20th","Politician","Germany","Helmut Kohl","5"
"Male","20th","Politician","Germany","Konrad Adenauer","5"
"Male","20th","Politician","Germany","Willy Brandt","5"
"Male","20th","Politician","Germany","Helmut Schmidt","3"
"Male","20th","Politician","Germany","Erich Honecker","2"
"Male","20th","Politician","Argentina","Carlos Menem","5"
"Male","20th","Politician","Argentina","Arturo Frondizi","4"
"Male","20th","Politician","Argentina","Raúl Alfonsín","4"
"Male","20th","Politician","Argentina","Hipólito Yrigoyen","3"
"Male","20th","Politician","Argentina","Juan Domingo Perón","3"
"Male","20th","Politician","Brasil","Getúlio Vargas","5"
"Male","20th","Politician","Brasil","Juscelino Kubitschek","5"
"Male","20th","Politician","Brasil","João Goulart","4"
"Male","20th","Politician","Brasil","Jânio Quadros","4"
"Male","20th","Politician","Brasil","Fernando Henrique Cardoso","3"
"Male","20th","Politician","Canada","Brian Mulroney","5"
"Male","20th","Politician","Canada","John Diefenbaker","5"
"Male","20th","Politician","Canada","Lester B. Pearson","5"
"Male","20th","Politician","Canada","Pierre Trudeau","4"
"Male","20th","Politician","Canada","Jean Chrétien","2"
"Male","20th","Politician","China","Deng Xiaoping","5"
"Male","20th","Politician","China","Mao Zedong","5"
"Male","20th","Politician","China","Zhou Enlai","5"
"Male","20th","Politician","China","Chiang Kai-shek","4"
"Male","20th","Politician","China","Hu Jintao","3"
"Male","20th","Politician","South Korea","Park Chung-hee","5"
"Male","20th","Politician","South Korea","Syngman Rhee","5"
"Male","20th","Politician","South Korea","Chun Doo-hwan","4"
"Male","20th","Politician","South Korea","Kim Dae-jung","4"
"Male","20th","Politician","South Korea","Kim Young-sam","4"
"Male","20th","Politician","United States","Franklin D. Roosevelt","4"
"Male","20th","Politician","United States","John F. Kennedy","4"
"Male","20th","Politician","United States","Lyndon B. Johnson","4"
"Male","20th","Politician","United States","Richard Nixon","4"
"Male","20th","Politician","United States","Ronald Reagan","4"
"Male","20th","Politician","France","Charles de Gaulle","5"
"Male","20th","Politician","France","François Mitterrand","5"
"Male","20th","Politician","France","Georges Pompidou","5"
"Male","20th","Politician","France","Jacques Chirac","4"
"Male","20th","Politician","France","Pierre Mendès France","4"
"Male","20th","Politician","Italy","Alcide De Gasperi","4"
"Male","20th","Politician","Italy","Bettino Craxi","4"
"Male","20th","Politician","Italy","Benito Mussolini","3"
"Male","20th","Politician","Italy","Giovanni Giolitti","3"
"Male","20th","Politician","Italy","Giulio Andreotti","3"
"Male","20th","Politician","Japan","Nobusuke Kishi","5"
"Male","20th","Politician","Japan","Yasuhiro Nakasone","5"
"Male","20th","Politician","Japan","Kakuei Tanaka","4"
"Male","20th","Politician","Japan","Eisaku Sato","2"
"Male","20th","Politician","Japan","Hayato Ikeda","2"
"Male","20th","Politician","Mexico","Adolfo López Mateos","5"
"Male","20th","Politician","Mexico","Gustavo Díaz Ordaz","4"
"Male","20th","Politician","Mexico","Luis Echeverría","4"
"Male","20th","Politician","Mexico","Lázaro Cárdenas","4"
"Male","20th","Politician","Mexico","Carlos Salinas de Gortari","3"
"Male","20th","Politician","Netherlands","Joop den Uyl","4"
"Male","20th","Politician","Netherlands","Jan de Quay","3"
"Male","20th","Politician","Netherlands","Piet de Jong","3"
"Male","20th","Politician","Norway","Trygve Bratteli","5"
"Male","20th","Politician","Norway","Einar Gerhardsen","4"
"Male","20th","Politician","Norway","Johan Nygaardsvold","3"
"Male","20th","Politician","Norway","Jens Stoltenberg","2"
"Male","20th","Politician","Poland","Józef Piłsudski","5"
"Male","20th","Politician","Poland","Lech Wałęsa","5"
"Male","20th","Politician","Poland","Władysław Gomułka","5"
"Male","20th","Politician","Poland","Edward Gierek","3"
"Male","20th","Politician","Poland","Wojciech Jaruzelski","3"
"Male","20th","Politician","Portugal","António Oliveira Salazar","5"
"Male","20th","Politician","Portugal","Mário Soares","5"
"Male","20th","Politician","Portugal","António Guterres","3"
"Male","20th","Politician","Portugal","Francisco Sá Carneiro","3"
"Male","20th","Politician","Portugal","Marcello Caetano","3"
"Male","20th","Politician","United Kingdom","Clement Attlee","5"
"Male","20th","Politician","United Kingdom","Winston Churchill","5"
"Male","20th","Politician","United Kingdom","Harold Wilson","4"
"Male","20th","Politician","United Kingdom","Edward Heath","3"
"Male","20th","Politician","United Kingdom","Harold Macmillan","3"
"Male","20th","Politician","Russia","Joseph Stalin","4"
"Male","20th","Politician","Russia","Mikhail Gorbachev","4"
"Male","20th","Politician","Russia","Nikita Khrushchev","4"
"Male","20th","Politician","Russia","Boris Yeltsin","3"
"Male","20th","Politician","Russia","Leonid Brezhnev","3"
"Male","20th","Politician","Turkey","Adnan Menderes","5"
"Male","20th","Politician","Turkey","Bülent Ecevit","5"
"Male","20th","Politician","Turkey","Süleyman Demirel","5"
"Male","20th","Politician","Turkey","Turgut Özal","5"
"Male","20th","Politician","Turkey","İsmet İnönü","5"
"Male","20th","Politician","Spain","Francisco Franco","5"
"Male","20th","Politician","Spain","Adolfo Suárez","4"
"Male","20th","Politician","Spain","Felipe González","4"
"Male","20th","Politician","Spain","José María Aznar","4"
"Male","20th","Politician","Spain","Santiago Carrillo","3"
"Male","20th","Scientist","Germany","Albert Einstein","5"
"Male","20th","Scientist","Germany","Max Planck","5"
"Male","20th","Scientist","Germany","Otto Hahn","5"
"Male","20th","Scientist","Germany","Werner Heisenberg","5"
"Male","20th","Scientist","Germany","Erwin Schrödinger","2"
"Male","20th","Scientist","Argentina","Bernardo Houssay","4"
"Male","20th","Scientist","Argentina","César Milstein","4"
"Male","20th","Scientist","Argentina","Luis Federico Leloir","4"
"Male","20th","Scientist","Argentina","René Favaloro","3"
"Male","20th","Scientist","Argentina","Manuel Sadosky","2"
"Male","20th","Scientist","Brasil","Carlos Chagas","5"
"Male","20th","Scientist","Brasil","Cesar Lattes","4"
"Male","20th","Scientist","Brasil","Mario Schenberg","3"
"Male","20th","Scientist","Brasil","José Leite Lopes","2"
"Male","20th","Scientist","Brasil","Miguel Nicolelis","2"
"Male","20th","Scientist","Canada","Frederick Banting","3"
"Male","20th","Scientist","Canada","Gerhard Herzberg","3"
"Male","20th","Scientist","Canada","Bertram Brockhouse","2"
"Male","20th","Scientist","Canada","Charles Best","2"
"Male","20th","Scientist","Canada","John Polanyi","2"
"Male","20th","Scientist","China","Chen-Ning Yang","3"
"Male","20th","Scientist","China","Hua Luogeng","2"
"Male","20th","Scientist","China","Shiing-Shen Chern","2"
"Male","20th","Scientist","South Korea","Shin Yeon-soo","2"
"Male","20th","Scientist","South Korea","Ahn Cheong-hwan","1"
"Male","20th","Scientist","South Korea","Cho Jang-hyun","1"
"Male","20th","Scientist","South Korea","Cho Yong-hee","1"
"Male","20th","Scientist","South Korea","Choi Jae-sung","1"
"Male","20th","Scientist","United States","James Watson","4"
"Male","20th","Scientist","United States","Richard Feynman","4"
"Male","20th","Scientist","United States","Linus Pauling","3"
"Male","20th","Scientist","United States","Carl Sagan","2"
"Male","20th","Scientist","France","Jacques Monod","4"
"Male","20th","Scientist","France","Louis de Broglie","4"
"Male","20th","Scientist","France","Pierre Curie","4"
"Male","20th","Scientist","France","André Lwoff","3"
"Male","20th","Scientist","France","André-Marie Ampère","2"
"Male","20th","Scientist","Italy","Rita Levi-Montalcini","3"
"Male","20th","Scientist","Italy","Ettore Majorana","2"
"Male","20th","Scientist","Japan","Shinichiro Tomonaga","5"
"Male","20th","Scientist","Japan","Hideki Yukawa","4"
"Male","20th","Scientist","Japan","Leo Esaki","3"
"Male","20th","Scientist","Japan","Kiyoshi Itaô","2"
"Male","20th","Scientist","Japan","Makoto Kobayashi","2"
"Male","20th","Scientist","Mexico","Mario J. Molina","4"
"Male","20th","Scientist","Mexico","Manuel Sandoval Vallarta","3"
"Male","20th","Scientist","Mexico","Enrique Penalosa","2"
"Male","20th","Scientist","Mexico","Guillermo Haro","2"
"Male","20th","Scientist","Mexico","Marcos Moshinsky","2"
"Male","20th","Scientist","Netherlands","Heike Kamerlingh Onnes","4"
"Male","20th","Scientist","Netherlands","Hendrik Antoon Lorentz","4"
"Male","20th","Scientist","Netherlands","Frits Zernike","3"
"Male","20th","Scientist","Netherlands","Anton van Leeuwenhoek","2"
"Male","20th","Scientist","Norway","Kristian Birkeland","4"
"Male","20th","Scientist","Norway","Lars Onsager","4"
"Male","20th","Scientist","Norway","Odd Hassel","4"
"Male","20th","Scientist","Norway","Thor Heyerdahl","3"
"Male","20th","Scientist","Norway","Ivar Giaever","2"
"Male","20th","Scientist","Poland","Kazimierz Fajans","3"
"Male","20th","Scientist","Poland","Leopold Infeld","2"
"Male","20th","Scientist","Poland","Marian Smoluchowski","2"
"Male","20th","Scientist","Poland","Stefan Banach","2"
"Male","20th","Scientist","Poland","Alfred Tarski","1"
"Male","20th","Scientist","Portugal","António Egas Moniz","3"
"Male","20th","Scientist","Portugal","José Mariano Gago","2"
"Male","20th","Scientist","Portugal","Manuel Valadares","2"
"Male","20th","Scientist","Portugal","Alfredo Pereira Gomes","1"
"Male","20th","Scientist","Portugal","António Câmara","1"
"Male","20th","Scientist","United Kingdom","Francis Crick","5"
"Male","20th","Scientist","United Kingdom","Alan Turing","3"
"Male","20th","Scientist","United Kingdom","Ernest Rutherford","3"
"Male","20th","Scientist","United Kingdom","Paul Dirac","3"
"Male","20th","Scientist","United Kingdom","Stephen Hawking","3"
"Male","20th","Scientist","Russia","Andrei Sakharov","4"
"Male","20th","Scientist","Russia","Igor Tamm","4"
"Male","20th","Scientist","Russia","Lev Landau","4"
"Male","20th","Scientist","Russia","Pyotr Kapitsa","3"
"Male","20th","Scientist","Russia","Nikolai Vavilov","2"
"Male","20th","Scientist","Turkey","Cahit Arf","3"
"Male","20th","Scientist","Turkey","Feza Gürsey","3"
"Male","20th","Scientist","Turkey","Oktay Sinanoğlu","3"
"Male","20th","Scientist","Turkey","Aziz Sancar","2"
"Male","20th","Scientist","Turkey","Behram Kurşunoğlu","2"
"Male","20th","Scientist","Spain","Santiago Ramón y Cajal","5"
"Male","20th","Scientist","Spain","Severo Ochoa","4"
"Male","20th","Scientist","Spain","Gregorio Marañón","3"
"Male","20th","Scientist","Spain","José María Albareda","2"
"Male","20th","Scientist","Spain","Juan Negrín","2"
"Male","20th","Writer","Germany","Bertolt Brecht","5"
"Male","20th","Writer","Germany","Thomas Mann","5"
"Male","20th","Writer","Germany","Günter Grass","4"
"Male","20th","Writer","Germany","Heinrich Böll","4"
"Male","20th","Writer","Germany","Hermann Hesse","4"
"Male","20th","Writer","Brasil","Carlos Drummond de Andrade","5"
"Male","20th","Writer","Brasil","Jorge Amado","5"
"Male","20th","Writer","Brasil","Graciliano Ramos","4"
"Male","20th","Writer","Brasil","Guimarães Rosa","4"
"Male","20th","Writer","Brasil","Clarice Lispector","3"
"Male","20th","Writer","Canada","Leonard Cohen","4"
"Male","20th","Writer","Canada","Mordecai Richler","4"
