"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Alicia P. García","Female","21st","Economist","Mexico","garcía, dreamers, immigrant, occupy, justice","0.013","0.832","0.155","0.9918","0.1183794466403162","0.3395256916996047"
"Ana Lucía Sojo","Female","21st","Economist","Mexico","sojo, argentine, editor, araña, ginastera","0.01","0.819","0.171","0.9887","0.09682539682539681","0.3202380952380952"
"Joanna Tyrowicz","Female","21st","Economist","Poland","tyworić, joanna, prince, little, translation","0.037","0.822","0.141","0.9643","0.18928571428571428","0.4547619047619047"
"Agnieszka Chłoń-Domińczak","Female","21st","Economist","Poland","domińczak, chłoń, translation, polish, journalism","0.011","0.832","0.157","0.9881","0.07369791666666667","0.23723958333333334"
"Elżbieta Mączyńska","Female","21st","Economist","Poland","mączyńska, polish, elżbieta, women, warsaw","0.049","0.809","0.142","0.9801","0.1747222222222222","0.45388888888888884"
"Ewa Balcerowicz","Female","21st","Economist","Poland","balcerowicz, polish, television, ewa, performances","0.007","0.862","0.131","0.9892","0.11785714285714287","0.3464285714285714"
"Grażyna Ancyparowicz","Female","21st","Economist","Poland","ancyparowicz, polish, children, literature, publishing","0.008","0.795","0.197","0.9944","0.19199999999999995","0.3833333333333333"
"Natália Barbosa","Female","21st","Economist","Portugal","barbosa, brazilian, natália, veja, literária","0.01","0.903","0.087","0.9325","0.10833333333333335","0.37587719298245614"
"Ana Paula Caffarelli","Female","21st","Economist","Portugal","caffarelli, escrava, isaura, brazilian, roda","0.012","0.85","0.138","0.9865","0.20441176470588235","0.42499999999999993"
"Ana Pessoa","Female","21st","Economist","Portugal","pessoa, da, brazilian, jabuti, poetry","0.008","0.843","0.149","0.9902","0.12638888888888888","0.40357142857142864"
"Ana Rute Cardoso","Female","21st","Economist","Portugal","cardoso, brazilian, cinema, ana, directorial","0.015","0.839","0.146","0.9881","0.10646645021645021","0.37830086580086586"
"Carla Borges","Female","21st","Economist","Portugal","borges, brazilian, jabuti, short, esplendoroso","0.019","0.813","0.168","0.9799","0.1630952380952381","0.32579365079365075"
"Kim So-young","Female","21st","Economist","South Korea","kim, sewol, ferry, ilbo, south","0.151","0.725","0.124","-0.9538","0.12530864197530867","0.49320987654320986"
"Chang Ha-joon","Female","21st","Economist","South Korea","joon, ha, chang, korean, seoul","0.07","0.852","0.078","0.5709","0.06145833333333334","0.36909722222222213"
"Lee Jeong-hwa","Female","21st","Economist","South Korea","lee, hwa, jeong, korean, south","0.054","0.767","0.179","0.9844","0.1550619834710744","0.4490702479338843"
"An Min Soo","Female","21st","Economist","South Korea","korean, min, soo, literary, 1984","0.033","0.79","0.178","0.9933","0.10258620689655172","0.35545977011494256"
"Bonggeun Kim","Female","21st","Economist","South Korea","kim, music, korean, bonggeun, seoul","0.0","0.896","0.104","0.9779","0.11736111111111112","0.2517361111111111"
"Diane Coyle","Female","21st","Economist","United Kingdom","coyle, economic, gdp, economics, public","0.014","0.856","0.13","0.9867","0.1322891072891073","0.3016994266994266"
"Rachel Griffith","Female","21st","Economist","United Kingdom","griffiths, rachel, emmy, actress, television","0.0","0.783","0.217","0.9939","0.10530303030303029","0.37386363636363645"
"Kate Barker","Female","21st","Economist","United Kingdom","financial, barker, ft, banking, times","0.059","0.889","0.052","-0.296","0.09806818181818182","0.2673106060606061"
"Clare Lombardelli","Female","21st","Economist","United Kingdom","lombardelli, clare, journalism, gender, canadian","0.026","0.85","0.124","0.9538","-0.056018518518518516","0.41388888888888886"
"Kate Raworth","Female","21st","Economist","United Kingdom","raworth, doughnut, planetary, sustainable, economics","0.0","0.835","0.165","0.9875","0.13740530303030304","0.38822601010101004"
"María Alejandra Molina","Female","21st","Inventor","Argentina","molina, film, argentine, abuelo, grúa","0.0","0.808","0.192","0.991","0.21537433155080216","0.4046791443850267"
"Amanda Marenzio.","Female","21st","Inventor","Argentina","marenzio, sonnet, 1599, sonnets, italian","0.03","0.793","0.177","0.9852","0.20909722222222224","0.5593055555555556"
"Ana M. M. González","Female","21st","Inventor","Argentina","gonzález, mexican, national, literature, enfermedad","0.025","0.8","0.175","0.9907","0.13240740740740742","0.3040123456790123"
"Andrea F. M. S. Marín","Female","21st","Inventor","Argentina","marín, peruvian, perú, pontificia, católica","0.021","0.853","0.126","0.9851","0.1240530303030303","0.40925662878787866"
"Andrea Gamarnik","Female","21st","Inventor","Argentina","gamarnik, translation, review, university, journal","0.0","0.95","0.05","0.8519","0.08769841269841272","0.248015873015873"
"Barbara Mazzolai","Female","21st","Inventor","Italy","mazzolai, italian, wing, parties, political","0.039","0.769","0.192","0.9909","0.07150537634408602","0.3298387096774193"
"Alessia Cingolani","Female","21st","Inventor","Italy","cingolani, italy, romance, captivating, il","0.016","0.778","0.205","0.9951","0.20026041666666666","0.43541666666666656"
"Anna T. M. Benassi","Female","21st","Inventor","Italy","benassi, anna, children, diversity, kai","0.026","0.772","0.202","0.9955","0.13939393939393935","0.33996212121212116"
"Anna Zappia","Female","21st","Inventor","Italy","zappia, anna, italian, maria, bruni","0.03","0.807","0.164","0.9874","0.1104761904761905","0.3402380952380951"
"Barbara Ambrosio","Female","21st","Inventor","Italy","ambrosio, shopping, barbara, urban, columbia","0.04","0.809","0.152","0.9865","0.10321969696969698","0.3571732954545454"
"Aissa Bentele","Female","21st","Inventor","Netherlands","bentele, african, black, american, sharecropper","0.067","0.782","0.151","0.9765","0.0584650856389987","0.4472990777338603"
"Annemiek van Deuren","Female","21st","Inventor","Netherlands","deuren, van, annemiek, annekies, album","0.041","0.768","0.191","0.99","0.13458333333333333","0.5595833333333333"
"Anouk Beerentjes","Female","21st","Inventor","Netherlands","beerentjes, swallow, dutch, taalgenoot, furthermore","0.025","0.799","0.175","0.9892","0.1674382716049383","0.4191358024691357"
"Carina Vinken","Female","21st","Inventor","Netherlands","crime, vinken, true, dutch, genre","0.137","0.69","0.173","0.7906","0.19074074074074068","0.5222222222222223"
"Carola van Pul","Female","21st","Inventor","Netherlands","pul, van, kapo, carola, historical","0.0","0.856","0.144","0.9776","0.17500000000000004","0.44087301587301586"
"Elif Bilgin","Female","21st","Inventor","Turkey","bilgin, elif, turkish, water, bite","0.031","0.851","0.118","0.9661","0.11202020202020202","0.31651515151515147"
"Ahu Büyükkuşoğlu Serter","Female","21st","Inventor","Turkey","serter, investigative, journalism, bianet, büyükkuşoğlu","0.051","0.8","0.149","0.9785","0.10972222222222222","0.2763888888888889"
"Arzum Onan","Female","21st","Inventor","Turkey","onan, turkish, arzum, yol, cinema","0.032","0.847","0.121","0.9758","0.08219696969696971","0.3337121212121211"
"Aslı Cakır","Female","21st","Inventor","Turkey","cakır, turkish, sürvati, nefes, ay","0.0","0.816","0.184","0.9876","0.17763157894736842","0.32938596491228067"
"Shania Twain","Female","21st","Musician","Canada","twain, shania, music, tomsett, country","0.017","0.851","0.132","0.9853","0.15255102040816326","0.3609977324263039"
"Alanis Morissette","Female","21st","Musician","Canada","morissette, music, album, jagged, pill","0.027","0.878","0.095","0.9432","0.028460601898101894","0.2665020165020165"
"Grimes","Female","21st","Musician","Canada","grimes, electronic, music, album, visions","0.074","0.814","0.112","0.9081","0.20125231910946198","0.42607709750566897"
"Nelly Furtado","Female","21st","Musician","Canada","furtado, nelly, album, say, temporary","0.014","0.847","0.139","0.9827","0.08003663003663003","0.40364372469635623"
"Avril Lavigne","Female","21st","Musician","Canada","lavigne, avril, album, self, music","0.028","0.835","0.137","0.9828","0.17207792207792208","0.3587662337662338"
"Christine & the Queens","Female","21st","Musician","France","christine, opander, kinois, album, queens","0.016","0.892","0.092","0.9337","0.1359375","0.3729166666666667"
"Zaz","Female","21st","Musician","France","zaz, bleue, heure, victoires, album","0.005","0.821","0.174","0.992","0.20600233100233098","0.3529137529137528"
"Alizée","Female","21st","Musician","France","alizée, album, music, tonton, jardin","0.006","0.931","0.063","0.93","0.12406832298136647","0.3796066252587991"
"Angèle","Female","21st","Musician","France","aymon, angèle, roche, french, illusion","0.064","0.782","0.154","0.9817","0.1495238095238095","0.3823809523809523"
"Aya Nakamura","Female","21st","Musician","France","aya, nakamura, music, french, france","0.0","0.881","0.119","0.9816","0.12427334570191712","0.3093011750154607"
"Rosalía","Female","21st","Musician","Spain","rosalía, querer, album, mal, music","0.016","0.831","0.153","0.9912","0.21628623901351174","0.4294011544011544"
"Bebe","Female","21st","Musician","Spain","grossi, brazilian, vio, brazil, bebe","0.05","0.763","0.187","0.9898","0.12208333333333332","0.32125"
"Amaia","Female","21st","Musician","Spain","arizti, amaia, children, young, spanish","0.0","0.78","0.22","0.9936","0.13409090909090912","0.3242424242424242"
"Ana Tijoux","Female","21st","Musician","Spain","tijoux, music, politically, lyrics, visual","0.017","0.84","0.143","0.9823","0.06424542124542125","0.4563663003663003"
"Mala Rodríguez","Female","21st","Musician","Spain","rodríguez, spanish, television, mala, screenwriter","0.016","0.781","0.202","0.9952","0.15404761904761907","0.300952380952381"
"Sezen Aksu","Female","21st","Musician","Turkey","aksu, music, sezen, turkish, güllü","0.008","0.755","0.237","0.9965","0.1983201581027668","0.5030961791831356"
"Göksel","Female","21st","Musician","Turkey","göksel, lgbtq, rights, turkey, activism","0.023","0.855","0.122","0.9738","0.10677083333333333","0.3213541666666666"
"Sertab Erener","Female","21st","Musician","Turkey","erener, turkey, music, turkish, eurovision","0.013","0.823","0.165","0.9915","0.24793073593073595","0.47608658008658006"
"Hadise","Female","21st","Musician","Turkey","hadise, turkish, dönüştürme, şımarık, ben","0.0","0.825","0.175","0.9919","0.15073891625615762","0.3320197044334976"
"Hande Yener","Female","21st","Musician","Turkey","yener, turkish, hande, music, ban","0.019","0.775","0.206","0.9955","0.1762133699633699","0.3516483516483516"
"Graciela Hierro","Female","21st","Philosopher","Mexico","hierro, cuban, graciela, fidel, matanzas","0.03","0.799","0.171","0.9901","0.1492063492063492","0.33809523809523806"
"Alejandra Carrasco","Female","21st","Philosopher","Mexico","carrasco, mexico, belonging, visual, las","0.015","0.821","0.165","0.9917","0.12904761904761905","0.38500000000000006"
"Alejandra Rossi","Female","21st","Philosopher","Mexico","rossi, la, país, el, lgbtq","0.02","0.805","0.175","0.9876","0.10526315789473684","0.3794871794871794"
"Ana Guadalupe Sampedro","Female","21st","Philosopher","Mexico","sampedro, galician, guadalupe, miguel, son","0.055","0.884","0.062","0.128","0.04204545454545455","0.3515151515151515"
"Aurelia Valero Pie","Female","21st","Philosopher","Mexico","pie, valero, aurelia, women, feminist","0.025","0.872","0.103","0.9393","0.12297979797979801","0.2664141414141414"
"Annemarie Mol","Female","21st","Philosopher","Netherlands","mol, sts, medical, bodies, care","0.011","0.868","0.121","0.9714","0.06190476190476191","0.25952380952380955"
"Joke Hermsen","Female","21st","Philosopher","Netherlands","hermsen, comedy, joke, netflix, written","0.012","0.761","0.227","0.9899","0.20461309523809523","0.43154761904761907"
"Rosi Braidotti","Female","21st","Philosopher","Netherlands","braidotti, posthumanism, feminist, nomadic, rosi","0.016","0.872","0.112","0.9753","0.06450216450216452","0.32800324675324666"
"Baukje Prins","Female","21st","Philosopher","Netherlands","prins, baukje, dutch, women, cultural","0.009","0.776","0.215","0.9972","0.04741379310344828","0.2681034482758621"
"Caroline van Dover","Female","21st","Philosopher","Netherlands","caroline, mermaid, ariel, atlantis, kingdom","0.058","0.76","0.182","0.9812","0.06157407407407408","0.41851851851851846"
"Maria de Lourdes Pintasilgo","Female","21st","Politician","Portugal","pintasilgo, portugal, lourdes, minister, portuguese","0.02","0.894","0.087","0.8519","0.2020833333333333","0.47708333333333336"
"Ana Catarina Mendes","Female","21st","Politician","Portugal","mendes, brazilian, liberdade, historical, da","0.015","0.913","0.072","0.8402","0.08194444444444444","0.20416666666666666"
"Ana Gomes","Female","21st","Politician","Portugal","gomes, ana, prémio, journalism, lisbon","0.032","0.831","0.137","0.9764","0.06325757575757576","0.35946969696969694"
"Assunção Cristas","Female","21st","Politician","Portugal","cristas, brazilian, art, assunção, surrealist","0.02","0.815","0.165","0.991","0.23840579710144924","0.6855072463768116"
"Catarina Martins","Female","21st","Politician","Portugal","martins, portuguese, catarina, antónio, characters","0.007","0.841","0.152","0.9916","0.08762626262626262","0.3429292929292928"
"Amy Austin","Female","21st","Scientist","Argentina","austin, aviation, flight, australia, solo","0.042","0.871","0.088","0.888","0.26868686868686864","0.4859006734006734"
"Ana Franchi","Female","21st","Scientist","Argentina","franchi, italian, milanese, di, short","0.015","0.872","0.113","0.9812","0.047817460317460314","0.30238095238095236"
"Gabriela González","Female","21st","Scientist","Argentina","gonzález, investigative, gabriela, argentine, truth","0.076","0.752","0.172","0.9687","0.06987179487179487","0.43910256410256415"
"Sandra Diaz","Female","21st","Scientist","Argentina","diaz, award, sandra, tomorrow, guild","0.034","0.762","0.204","0.9747","0.09530303030303029","0.33545454545454545"
"Jacqueline Goes de Jesus","Female","21st","Scientist","Brasil","goes, jesus, brazilian, jacqueline, women","0.023","0.845","0.132","0.9864","0.07881944444444446","0.33645833333333325"
"Mayana Zatz","Female","21st","Scientist","Brasil","zatz, chicana, valdez, mayana, theater","0.005","0.852","0.143","0.9894","0.21029741863075196","0.45911896745230074"
"Marcia Barbosa","Female","21st","Scientist","Brasil","barbosa, brazilian, são, paulo, anthropological","0.027","0.847","0.126","0.9652","0.1084710743801653","0.35475206611570254"
"Adriana Mercadante","Female","21st","Scientist","Brasil","mercadante, culinary, adriana, chefs, restaurant","0.0","0.828","0.172","0.9937","0.16882716049382718","0.2910493827160494"
