"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Alicia Bárcena Ibarra","Female","21st","Economist","Mexico","bárcena, eclac, sustainable, programme, caribbean","0.015","0.898","0.087","0.9231","0.0884920634920635","0.3281746031746032"
"Alicia P. García","Female","21st","Economist","Mexico","garcía, immigration, immigrants, immigrant, community","0.0","0.871","0.129","0.9776","0.09924999999999999","0.3099166666666667"
"Ana Lucía Sojo","Female","21st","Economist","Mexico","sojo, region, social, caribbean, costa","0.041","0.817","0.142","0.9485","0.06477272727272727","0.27159090909090916"
"Joanna Tyrowicz","Female","21st","Economist","Poland","tyrowicz, labor, monetary, warsaw, market","0.015","0.918","0.067","0.8979","0.1034313725490196","0.3357843137254902"
"Agnieszka Chłoń-Domińczak","Female","21st","Economist","Poland","pension, chłoń, domińczak, social, sgh","0.005","0.93","0.065","0.9042","0.04434523809523811","0.2720238095238095"
"Elżbieta Mączyńska","Female","21st","Economist","Poland","mączyńska, policy, sgh, poland, governmental","0.046","0.86","0.094","0.8625","0.1688888888888889","0.39222222222222225"
"Ewa Balcerowicz","Female","21st","Economist","Poland","environmental, poland, balcerowicz, economics, market","0.035","0.804","0.16","0.9783","0.15486111111111112","0.29930555555555555"
"Grażyna Ancyparowicz","Female","21st","Economist","Poland","osteoporosis, endocrinology, ancyparowicz, bone, medical","0.006","0.877","0.117","0.9618","0.07982456140350877","0.38596491228070173"
"Natália Barbosa","Female","21st","Economist","Portugal","barbosa, brazilian, fantasy, speculative, fiction","0.025","0.827","0.148","0.9741","0.10740740740740742","0.3884259259259259"
"Ana Paula Caffarelli","Female","21st","Economist","Portugal","caffarelli, paula, brazilian, translation, original","0.0","0.902","0.098","0.9612","0.11468253968253969","0.29166666666666663"
"Ana Pessoa","Female","21st","Economist","Portugal","pessoa, joana, readers, da, ana","0.0","0.831","0.169","0.9875","0.12603668261563","0.3524322169059011"
"Ana Rute Cardoso","Female","21st","Economist","Portugal","portuguese, cardoso, defuntos, coro, rute","0.055","0.813","0.132","0.9371","0.1061111111111111","0.3619444444444444"
"Carla Borges","Female","21st","Economist","Portugal","borges, brazilian, social, using, naturally","0.041","0.763","0.197","0.9859","0.12821969696969696","0.47342171717171705"
"Kim So-young","Female","21st","Economist","South Korea","film, korean, cinema, kim, feminist","0.055","0.846","0.099","0.8481","0.09533492822966508","0.4265550239234449"
"Chang Ha-joon","Female","21st","Economist","South Korea","chang, economic, capitalism, cambridge, free","0.024","0.819","0.156","0.9802","0.15933333333333338","0.4793333333333333"
"Lee Jeong-hwa","Female","21st","Economist","South Korea","korean, lee, seoul, hwa, jeong","0.046","0.841","0.113","0.9136","0.0855072463768116","0.4539855072463769"
"An Min Soo","Female","21st","Economist","South Korea","min, soo, children, seagull, korean","0.037","0.796","0.167","0.9828","0.14351851851851855","0.41018518518518515"
"Bonggeun Kim","Female","21st","Economist","South Korea","kim, korean, literary, korea, bonggeun","0.071","0.842","0.087","0.5819","0.10630555555555556","0.37966666666666654"
"Diane Coyle","Female","21st","Economist","United Kingdom","coyle, economics, digital, competition, economic","0.0","0.938","0.062","0.8896","0.11086419753086421","0.30425925925925923"
"Rachel Griffith","Female","21st","Economist","United Kingdom","griffith, economics, ifs, uk, policy","0.023","0.891","0.087","0.8883","0.09297619047619046","0.2748809523809524"
"Kate Barker","Female","21st","Economist","United Kingdom","barker, housing, uk, planning, supply","0.008","0.869","0.123","0.9761","0.21226851851851852","0.3678240740740741"
"Clare Lombardelli","Female","21st","Economist","United Kingdom","economic, lombardelli, policy, uk, analysis","0.014","0.937","0.049","0.5719","0.12400000000000003","0.25900000000000006"
"Kate Raworth","Female","21st","Economist","United Kingdom","doughnut, economics, raworth, ecological, economic","0.048","0.842","0.109","0.9022","0.14226190476190476","0.29001831501831504"
"María Alejandra Molina","Female","21st","Inventor","Argentina","molina, american, latin, children, alejandra","0.02","0.828","0.152","0.9805","0.12118055555555557","0.41874999999999996"
"Amanda Marenzio.","Female","21st","Inventor","Argentina","marenzio, grade, young, middle, adult","0.042","0.777","0.181","0.9843","0.11155303030303033","0.3079545454545455"
"Ana M. M. González","Female","21st","Inventor","Argentina","caribbean, gonzález, puerto, rican, latin","0.01","0.902","0.088","0.9531","0.1465909090909091","0.3734848484848484"
"Andrea F. M. S. Marín","Female","21st","Inventor","Argentina","marín, latin, literature, american, andrea","0.01","0.839","0.15","0.9803","0.05505952380952382","0.31458333333333327"
"Andrea Gamarnik","Female","21st","Inventor","Argentina","virus, dengue, gamarnik, rna, argentina","0.0","0.877","0.123","0.9812","0.2025974025974026","0.6342532467532467"
"Barbara Mazzolai","Female","21st","Inventor","Italy","robotics, mazzolai, plantoids, bio, research","0.0","0.896","0.104","0.9413","0.040293560606060604","0.4226799242424242"
"Alessia Cingolani","Female","21st","Inventor","Italy","cingolani, directing, screenwriter, film, alessia","0.0","0.836","0.164","0.9825","0.15883838383838383","0.4005772005772005"
"Anna T. M. Benassi","Female","21st","Inventor","Italy","benassi, renaissance, dante, literature, heritage","0.0","0.881","0.119","0.9682","0.0898550724637681","0.32101449275362315"
"Anna Zappia","Female","21st","Inventor","Italy","zappia, australian, children, experience, cultural","0.01","0.838","0.151","0.981","0.16983333333333334","0.4706666666666666"
"Barbara Ambrosio","Female","21st","Inventor","Italy","ambrosio, premodern, patrons, pilgrimage, nuns","0.0","0.914","0.086","0.9423","0.06824769433465085","0.27266139657444005"
"Aissa Bentele","Female","21st","Inventor","Netherlands","bentele, german, die, diversity, belonging","0.071","0.855","0.074","-0.3182","0.06145833333333334","0.2982638888888889"
"Annemiek van Deuren","Female","21st","Inventor","Netherlands","care, ethics, deuren, van, katholieke","0.017","0.792","0.191","0.9899","0.05340909090909092","0.31780303030303025"
"Anouk Beerentjes","Female","21st","Inventor","Netherlands","beerentjes, stormval, liefde, dutch, het","0.02","0.829","0.15","0.9812","0.13745791245791247","0.34523007856341187"
"Carina Vinken","Female","21st","Inventor","Netherlands","vinken, historical, german, carina, necklace","0.045","0.84","0.115","0.9042","0.06777777777777777","0.28583333333333333"
"Carola van Pul","Female","21st","Inventor","Netherlands","mention, pul, omit, van, known","0.02","0.852","0.128","0.9729","0.13433333333333333","0.4596666666666666"
"Elif Bilgin","Female","21st","Inventor","Turkey","bilgin, banana, bioplastic, peels, pollution","0.013","0.838","0.149","0.9792","0.09853479853479852","0.391025641025641"
"Ahu Büyükkuşoğlu Serter","Female","21st","Inventor","Turkey","serter, büyükkuşoğlu, ahu, business, women","0.0","0.813","0.187","0.9893","0.19722222222222224","0.5072222222222221"
"Arzum Onan","Female","21st","Inventor","Turkey","onan, modeling, arzum, acting, miss","0.013","0.771","0.216","0.9934","0.2342403628117914","0.5195578231292517"
"Aslı Cakır","Female","21st","Inventor","Turkey","doping, ban, athletic, alptekin, indicative","0.094","0.803","0.103","-0.0868","0.08166666666666667","0.37166666666666665"
"Shania Twain","Female","21st","Musician","Canada","shania, twain, eilleen, lange, adopted","0.089","0.799","0.112","0.8735","0.13824675324675323","0.3532034632034632"
"Alanis Morissette","Female","21st","Musician","Canada","morissette, alanis, television, album, music","0.036","0.781","0.183","0.9858","0.14964514652014652","0.42154304029304024"
"Grimes","Female","21st","Musician","Canada","grimes, music, electronic, visual, art","0.035","0.845","0.12","0.9571","0.17712215320910976","0.5716873706004141"
"Nelly Furtado","Female","21st","Musician","Canada","furtado, nelly, album, hop, commercial","0.011","0.893","0.096","0.9476","0.1285685578789027","0.34912036239622457"
"Avril Lavigne","Female","21st","Musician","Canada","lavigne, punk, pop, reid, sk8er","0.055","0.806","0.139","0.9601","0.22708333333333333","0.43958333333333327"
"Christine & the Queens","Female","21st","Musician","France","letissier, queens, redcar, christine, chris","0.017","0.804","0.179","0.9908","0.20720220639575473","0.4657956291020808"
"Zaz","Female","21st","Musician","France","zaz, musical, jazz, french, geffroy","0.0","0.852","0.148","0.9846","0.11056658395368076","0.35386683209263853"
"Alizée","Female","21st","Musician","France","alizée, boutonnat, farmer, lolita, moi","0.007","0.892","0.102","0.9628","0.10811688311688311","0.22110389610389608"
"Angèle","Female","21st","Musician","France","angèle, brol, belgium, music, released","0.014","0.833","0.153","0.9858","0.13452380952380952","0.31448412698412703"
"Aya Nakamura","Female","21st","Musician","France","aya, nakamura, french, slang, music","0.016","0.898","0.086","0.9294","0.127536231884058","0.29637681159420287"
"Rosalía","Female","21st","Musician","Spain","flamenco, rosalía, querer, mal, album","0.011","0.848","0.141","0.9857","0.11266666666666668","0.3576190476190476"
"Bebe","Female","21st","Musician","Spain","campbell, mental, bebe, moore, elementary","0.124","0.769","0.106","-0.4956","0.05308641975308642","0.4753086419753086"
"Amaia","Female","21st","Musician","Spain","montero, amaia, lodvg, gogh, oreja","0.009","0.812","0.179","0.9911","0.24104938271604937","0.4311728395061728"
"Ana Tijoux","Female","21st","Musician","Spain","tijoux, hop, hip, chilean, 1977","0.019","0.842","0.139","0.9702","0.11931818181818182","0.3678030303030303"
"Mala Rodríguez","Female","21st","Musician","Spain","mala, rodríguez, hop, hip, flamenco","0.024","0.854","0.122","0.9698","0.06548582995951417","0.33306342780026993"
"Sezen Aksu","Female","21st","Musician","Turkey","aksu, sezen, music, pop, turkish","0.012","0.806","0.182","0.9894","0.20059731934731936","0.5014568764568765"
"Göksel","Female","21st","Musician","Turkey","göksel, music, yüksek, pop, turkish","0.0","0.864","0.136","0.9829","0.161798418972332","0.4305599472990778"
"Sertab Erener","Female","21st","Musician","Turkey","sertab, pop, turkey, turkish, music","0.0","0.803","0.197","0.9915","0.26226190476190475","0.4713690476190475"
"Hadise","Female","21st","Musician","Turkey","hadise, turkish, tek, belgian, television","0.013","0.803","0.183","0.9879","0.3005411255411255","0.49981962481962483"
"Hande Yener","Female","21st","Musician","Turkey","yener, hande, pop, music, turkish","0.0","0.864","0.136","0.9806","0.22826086956521738","0.44637681159420284"
"Graciela Hierro","Female","21st","Philosopher","Mexico","hierro, feminist, women, pleasure, mexico","0.013","0.833","0.154","0.9805","0.19211309523809525","0.4796130952380952"
"Alejandra Carrasco","Female","21st","Philosopher","Mexico","carrasco, latin, chile, american, literature","0.013","0.878","0.109","0.9607","0.11604938271604938","0.28888888888888886"
"Alejandra Rossi","Female","21st","Philosopher","Mexico","argentinian, rossi, buenos, aires, past","0.061","0.831","0.108","0.8935","0.019354838709677417","0.3284946236559139"
"Ana Guadalupe Sampedro","Female","21st","Philosopher","Mexico","sampedro, salvador, rights, journalist, human","0.162","0.669","0.17","-0.2263","0.05181159420289855","0.4112318840579709"
"Aurelia Valero Pie","Female","21st","Philosopher","Mexico","valero, pie, spanish, literature, aragonia","0.009","0.872","0.119","0.9601","0.10317460317460318","0.442063492063492"
"Annemarie Mol","Female","21st","Philosopher","Netherlands","mol, ethnographic, body, practice, medical","0.067","0.879","0.053","-0.3818","0.05165289256198347","0.17444903581267215"
"Joke Hermsen","Female","21st","Philosopher","Netherlands","hermsen, melancholy, time, paced, importance","0.074","0.826","0.099","0.4767","0.06866666666666667","0.28141025641025635"
"Rosi Braidotti","Female","21st","Philosopher","Netherlands","braidotti, posthuman, posthumanism, nomadic, australian","0.012","0.961","0.027","0.4767","0.07314814814814814","0.3490740740740741"
"Baukje Prins","Female","21st","Philosopher","Netherlands","prins, baukje, literature, amsterdam, oog","0.021","0.801","0.177","0.9858","0.1079805996472663","0.34872134038800706"
"Caroline van Dover","Female","21st","Philosopher","Netherlands","dover, van, fiction, writing, craft","0.02","0.785","0.196","0.9899","0.11499999999999999","0.3488888888888889"
"Maria de Lourdes Pintasilgo","Female","21st","Politician","Portugal","pintasilgo, jucf, social, minister, catholic","0.016","0.847","0.137","0.9779","0.11843434343434345","0.3037878787878787"
"Ana Catarina Mendes","Female","21st","Politician","Portugal","mendes, legislative, catarina, ps, parliamentary","0.01","0.853","0.137","0.9779","0.14087301587301587","0.43849206349206343"
"Ana Gomes","Female","21st","Politician","Portugal","corruption, diplomatic, gomes, rights, portuguese","0.078","0.75","0.172","0.9661","0.1476190476190476","0.540079365079365"
"Assunção Cristas","Female","21st","Politician","Portugal","cristas, cds, pp, lisbon, assunção","0.026","0.855","0.119","0.9274","0.19270833333333334","0.37916666666666665"
"Catarina Martins","Female","21st","Politician","Portugal","bloc, martins, left, porto, catarina","0.0","0.905","0.095","0.9451","0.11376262626262626","0.3047979797979798"
"Amy Austin","Female","21st","Scientist","Argentina","austin, arid, dryland, ecosystem, ecosystems","0.012","0.912","0.075","0.8807","0.16166666666666665","0.4652564102564103"
"Ana Franchi","Female","21st","Scientist","Argentina","franchi, conicet, uba, gender, scientific","0.01","0.905","0.085","0.9325","0.11000000000000001","0.34444444444444444"
"Gabriela González","Female","21st","Scientist","Argentina","gravitational, ligo, gonzález, wave, lsu","0.0","0.891","0.109","0.9741","0.08974358974358974","0.4717948717948718"
"Sandra Diaz","Female","21st","Scientist","Argentina","biodiversity, ecosystem, diaz, ecology, services","0.006","0.833","0.161","0.9853","0.18269230769230768","0.39807692307692305"
"Jacqueline Goes de Jesus","Female","21st","Scientist","Brasil","bahia, virus, brazil, zika, sequencing","0.0","0.928","0.072","0.9231","0.18653846153846151","0.6019230769230769"
"Mayana Zatz","Female","21st","Scientist","Brasil","zatz, muscular, genetics, dystrophies, brazil","0.007","0.855","0.138","0.9796","0.11029411764705883","0.32450980392156864"
